season,player_id,role,opportunities,k_total,k_rate
2024,666152,batter,5,2,0.4
2024,646240,batter,2,0,0.0
2024,680776,batter,5,1,0.2
2024,678882,batter,4,0,0.0
2024,502624,pitcher,0,2,2.0
2024,807799,batter,2,0,0.0
2024,663898,batter,4,1,0.25
2024,669911,batter,4,0,0.0
2024,656541,batter,2,1,0.5
2024,641857,batter,3,0,0.0
2024,607732,batter,3,1,0.3333333333333333
2024,641712,pitcher,1,3,3.0
2024,666134,batter,3,2,0.6666666666666666
2024,595909,batter,2,1,0.5
2024,664875,pitcher,0,0,0.0
2024,686668,batter,4,2,0.5
2024,678662,batter,4,1,0.25
2024,683627,pitcher,0,4,4.0
2024,672820,batter,2,0,0.0
2024,686676,batter,4,2,0.5
2024,605154,pitcher,0,2,2.0
2024,683734,batter,2,0,0.0
2024,502054,batter,2,0,0.0
2024,670032,batter,4,0,0.0
2024,657757,batter,0,0,0.0
2024,657557,batter,4,1,0.25
2024,656629,pitcher,0,0,0.0
2024,689672,pitcher,1,4,4.0
2024,643217,batter,3,2,0.6666666666666666
2024,621383,pitcher,0,3,3.0
2024,650391,batter,3,1,0.3333333333333333
2024,664901,batter,0,0,0.0
2024,673357,batter,4,1,0.25
2024,518735,batter,3,0,0.0
2024,668804,batter,3,1,0.3333333333333333
2024,665833,batter,4,3,0.75
2024,642133,batter,3,1,0.3333333333333333
2024,658668,batter,4,2,0.5
2024,656582,batter,1,0,0.0
2024,663647,batter,4,1,0.25
2024,669707,batter,1,1,1.0
2024,457705,batter,4,2,0.5
2024,670059,pitcher,0,1,1.0
2024,641726,pitcher,0,3,3.0
2024,669261,batter,3,1,0.3333333333333333
2024,693304,batter,3,1,0.3333333333333333
2024,527048,pitcher,1,4,4.0
2024,594807,batter,4,1,0.25
2024,669276,pitcher,0,1,1.0
2024,663897,batter,3,0,0.0
2024,445926,pitcher,0,2,2.0
2024,621566,batter,4,2,0.5
2024,669221,batter,4,0,0.0
2024,607481,pitcher,0,3,3.0
2024,645277,batter,5,1,0.2
2024,663586,batter,4,1,0.25
2024,606115,batter,3,1,0.3333333333333333
2024,672284,batter,4,1,0.25
2024,450203,pitcher,1,7,7.0
2024,542303,batter,2,1,0.5
2024,647304,batter,3,2,0.6666666666666666
2024,670766,pitcher,0,1,1.0
2024,663474,pitcher,1,3,3.0
2024,595978,batter,3,1,0.3333333333333333
2024,682177,batter,2,1,0.5
2024,658648,pitcher,0,0,0.0
2024,665926,batter,4,1,0.25
2024,678877,batter,1,0,0.0
2024,677587,batter,4,3,0.75
2024,677588,batter,1,0,0.0
2024,671289,batter,4,1,0.25
2024,681807,batter,4,0,0.0
2024,608070,batter,3,1,0.3333333333333333
2024,680757,batter,2,0,0.0
2024,623433,pitcher,0,1,1.0
2024,666023,batter,3,1,0.3333333333333333
2024,680769,batter,0,0,0.0
2024,592669,batter,4,0,0.0
2024,521692,batter,4,0,0.0
2024,641658,batter,0,0,0.0
2024,679845,batter,2,0,0.0
2024,679525,pitcher,1,5,5.0
2024,669004,batter,4,1,0.25
2024,672578,pitcher,0,2,2.0
2024,680118,batter,0,0,0.0
2024,686469,batter,4,0,0.0
2024,664728,batter,3,1,0.3333333333333333
2024,672580,batter,5,0,0.0
2024,608717,pitcher,0,2,2.0
2024,677951,batter,3,1,0.3333333333333333
2024,621512,batter,0,0,0.0
2024,666624,batter,3,1,0.3333333333333333
2024,664023,batter,3,1,0.3333333333333333
2024,621550,batter,1,0,0.0
2024,605155,pitcher,0,1,1.0
2024,683737,batter,2,2,1.0
2024,592791,pitcher,1,5,5.0
2024,691718,batter,4,1,0.25
2024,665804,batter,2,2,1.0
2024,670156,batter,1,0,0.0
2024,673548,batter,4,3,0.75
2024,641355,batter,4,1,0.25
2024,621020,batter,3,0,0.0
2024,663538,batter,3,2,0.6666666666666666
2024,605347,pitcher,0,0,0.0
2024,694192,batter,3,0,0.0
2024,592885,batter,4,1,0.25
2024,686217,batter,2,0,0.0
2024,655316,batter,3,0,0.0
2024,663368,batter,3,2,0.6666666666666666
2024,665625,pitcher,0,2,2.0
2024,661388,batter,3,0,0.0
2024,607067,pitcher,1,8,8.0
2024,668930,batter,4,1,0.25
2024,642715,batter,4,1,0.25
2024,657649,pitcher,0,3,3.0
2024,656555,batter,3,1,0.3333333333333333
2024,656730,pitcher,0,0,0.0
2024,682829,batter,3,1,0.3333333333333333
2024,663697,batter,3,0,0.0
2024,682622,batter,4,1,0.25
2024,607259,pitcher,0,0,0.0
2024,666181,batter,3,3,1.0
2024,669289,batter,4,0,0.0
2024,593423,pitcher,1,5,5.0
2024,668715,batter,3,1,0.3333333333333333
2024,571912,batter,3,1,0.3333333333333333
2024,682119,batter,1,0,0.0
2024,605361,batter,2,1,0.5
2024,656413,batter,4,1,0.25
2024,669357,batter,3,1,0.3333333333333333
2024,666185,batter,0,0,0.0
2024,575929,batter,3,1,0.3333333333333333
2024,571448,batter,3,1,0.3333333333333333
2024,681676,pitcher,0,2,2.0
2024,668941,pitcher,0,0,0.0
2024,572761,batter,1,0,0.0
2024,543063,batter,3,0,0.0
2024,676475,batter,2,0,0.0
2024,502671,batter,4,1,0.25
2024,672279,batter,3,0,0.0
2024,669467,pitcher,1,5,5.0
2024,680977,batter,4,1,0.25
2024,664854,pitcher,0,1,1.0
2024,552640,pitcher,0,1,1.0
2024,571946,pitcher,0,2,2.0
2024,682985,batter,3,1,0.3333333333333333
2024,605177,pitcher,0,2,2.0
2024,570482,batter,3,0,0.0
2024,592192,batter,3,0,0.0
2024,668670,batter,3,2,0.6666666666666666
2024,628317,pitcher,1,4,4.0
2024,668952,batter,3,2,0.6666666666666666
2024,663837,batter,3,0,0.0
2024,628451,batter,4,1,0.25
2024,676684,pitcher,0,2,2.0
2024,690993,batter,4,0,0.0
2024,672761,batter,3,0,0.0
2024,650859,batter,4,0,0.0
2024,666160,batter,3,3,1.0
2024,687263,batter,4,2,0.5
2024,641645,batter,3,1,0.3333333333333333
2024,665896,pitcher,0,1,1.0
2024,519326,pitcher,0,2,2.0
2024,621493,batter,4,0,0.0
2024,519043,pitcher,0,0,0.0
2024,666176,batter,3,0,0.0
2024,694384,batter,4,1,0.25
2024,608032,pitcher,0,0,0.0
2024,607680,batter,4,2,0.5
2024,668676,pitcher,1,3,3.0
2024,681351,batter,3,1,0.3333333333333333
2024,472610,pitcher,0,0,0.0
2024,669137,batter,4,1,0.25
2024,695243,pitcher,0,2,2.0
2024,667670,batter,5,2,0.4
2024,680869,batter,4,1,0.25
2024,518397,pitcher,0,0,0.0
2024,519008,pitcher,0,1,1.0
2024,680474,batter,3,2,0.6666666666666666
2024,691016,batter,5,3,0.6
2024,668674,pitcher,0,0,0.0
2024,609280,batter,4,1,0.25
2024,663662,batter,5,1,0.2
2024,669127,batter,5,1,0.2
2024,668709,batter,5,3,0.6
2024,676664,pitcher,1,6,6.0
2024,645444,batter,1,1,1.0
2024,571466,batter,2,1,0.5
2024,664983,batter,0,0,0.0
2024,656464,pitcher,0,2,2.0
2024,545341,batter,3,0,0.0
2024,606466,batter,5,2,0.4
2024,677942,batter,4,0,0.0
2024,677944,pitcher,1,7,7.0
2024,679885,pitcher,0,4,4.0
2024,672695,batter,3,1,0.3333333333333333
2024,676714,pitcher,0,1,1.0
2024,621028,batter,1,0,0.0
2024,553993,batter,3,2,0.6666666666666666
2024,682998,batter,3,2,0.6666666666666666
2024,666971,batter,4,0,0.0
2024,572233,batter,4,0,0.0
2024,657044,pitcher,0,1,1.0
2024,661395,pitcher,0,1,1.0
2024,668885,batter,0,0,0.0
2024,660896,pitcher,0,2,2.0
2024,650489,batter,3,0,0.0
2024,622534,batter,4,1,0.25
2024,663485,pitcher,0,0,0.0
2024,643377,pitcher,0,1,1.0
2024,621043,batter,4,1,0.25
2024,669304,batter,4,0,0.0
2024,641927,pitcher,1,9,9.0
2024,596146,batter,4,0,0.0
2024,668904,batter,4,1,0.25
2024,663616,batter,4,0,0.0
2024,467793,batter,4,1,0.25
2024,543877,batter,4,0,0.0
2024,645302,batter,0,0,0.0
2024,571745,batter,1,1,1.0
2024,641487,batter,4,1,0.25
2024,668942,batter,4,1,0.25
2024,676092,pitcher,0,0,0.0
2024,686527,batter,4,3,0.75
2024,663728,batter,4,2,0.5
2024,608723,pitcher,0,1,1.0
2024,669302,pitcher,1,3,3.0
2024,592773,pitcher,0,0,0.0
2024,662253,pitcher,0,0,0.0
2024,641598,batter,3,1,0.3333333333333333
2024,664034,batter,4,1,0.25
2024,677594,batter,5,1,0.2
2024,593871,batter,4,2,0.5
2024,670042,batter,0,0,0.0
2024,669257,batter,4,2,0.5
2024,543339,pitcher,0,0,0.0
2024,642232,pitcher,0,0,0.0
2024,607455,pitcher,0,0,0.0
2024,518792,batter,3,1,0.3333333333333333
2024,518692,batter,4,0,0.0
2024,660271,batter,3,1,0.3333333333333333
2024,624415,batter,3,2,0.6666666666666666
2024,606192,batter,4,1,0.25
2024,689017,pitcher,1,7,7.0
2024,681624,batter,4,0,0.0
2024,666158,batter,4,1,0.25
2024,500743,batter,2,0,0.0
2024,595014,pitcher,0,0,0.0
2024,624424,batter,4,1,0.25
2024,671218,batter,4,1,0.25
2024,624585,batter,4,0,0.0
2024,666149,batter,0,0,0.0
2024,657277,pitcher,1,6,6.0
2024,605113,batter,3,0,0.0
2024,672275,batter,3,0,0.0
2024,656305,batter,4,2,0.5
2024,689172,batter,4,1,0.25
2024,643511,pitcher,0,1,1.0
2024,664774,batter,4,2,0.5
2024,666808,pitcher,0,1,1.0
2024,682641,batter,3,0,0.0
2024,668845,batter,1,0,0.0
2024,666207,pitcher,0,1,1.0
2024,663898,batter,2,0,0.0
2024,669911,batter,3,0,0.0
2024,656222,pitcher,0,0,0.0
2024,656541,batter,0,0,0.0
2024,641857,batter,3,0,0.0
2024,607732,batter,2,1,0.5
2024,615698,pitcher,1,8,8.0
2024,453568,batter,4,2,0.5
2024,666134,batter,3,1,0.3333333333333333
2024,595909,batter,2,0,0.0
2024,696100,batter,1,1,1.0
2024,683232,pitcher,0,1,1.0
2024,686668,batter,4,1,0.25
2024,678662,batter,4,0,0.0
2024,660707,batter,1,1,1.0
2024,667452,batter,0,0,0.0
2024,672820,batter,3,0,0.0
2024,621051,pitcher,0,2,2.0
2024,686676,batter,4,2,0.5
2024,683734,batter,3,0,0.0
2024,502054,batter,5,1,0.2
2024,670032,batter,3,1,0.3333333333333333
2024,657757,batter,3,2,0.6666666666666666
2024,657557,batter,4,1,0.25
2024,686563,pitcher,1,3,3.0
2024,643217,batter,5,0,0.0
2024,621383,pitcher,0,1,1.0
2024,605121,pitcher,0,1,1.0
2024,650391,batter,1,0,0.0
2024,673357,batter,4,3,0.75
2024,682829,batter,5,3,0.6
2024,663697,batter,5,0,0.0
2024,686730,pitcher,1,4,4.0
2024,642851,batter,5,1,0.2
2024,641584,batter,3,1,0.3333333333333333
2024,682622,batter,5,2,0.4
2024,666181,batter,5,1,0.2
2024,669289,batter,3,0,0.0
2024,458677,pitcher,0,2,2.0
2024,668715,batter,3,1,0.3333333333333333
2024,518585,pitcher,0,1,1.0
2024,682119,batter,0,0,0.0
2024,608371,pitcher,0,1,1.0
2024,605361,batter,2,0,0.0
2024,608718,pitcher,0,1,1.0
2024,656413,batter,5,1,0.2
2024,669357,batter,3,0,0.0
2024,666185,batter,1,1,1.0
2024,575929,batter,4,1,0.25
2024,571448,batter,4,0,0.0
2024,700669,pitcher,0,4,4.0
2024,572761,batter,4,1,0.25
2024,676475,batter,5,2,0.4
2024,543243,pitcher,1,6,6.0
2024,502671,batter,4,0,0.0
2024,672279,batter,3,2,0.6666666666666666
2024,667463,pitcher,0,0,0.0
2024,680977,batter,3,2,0.6666666666666666
2024,691026,batter,5,0,0.0
2024,641482,pitcher,1,5,5.0
2024,641360,pitcher,0,0,0.0
2024,518934,batter,3,0,0.0
2024,665828,batter,4,2,0.5
2024,657077,batter,4,2,0.5
2024,657571,pitcher,0,2,2.0
2024,592450,batter,3,0,0.0
2024,669224,batter,4,1,0.25
2024,700250,batter,4,0,0.0
2024,650402,batter,4,1,0.25
2024,664776,pitcher,0,1,1.0
2024,605280,pitcher,0,2,2.0
2024,683011,batter,4,2,0.5
2024,663757,batter,4,3,0.75
2024,621016,pitcher,0,1,1.0
2024,687462,batter,1,1,1.0
2024,666182,batter,4,2,0.5
2024,663893,pitcher,0,2,2.0
2024,676391,batter,4,0,0.0
2024,605135,pitcher,1,8,8.0
2024,662139,batter,2,0,0.0
2024,595281,batter,4,2,0.5
2024,647315,pitcher,0,0,0.0
2024,643396,batter,5,0,0.0
2024,676914,batter,2,2,1.0
2024,543807,batter,3,1,0.3333333333333333
2024,665489,batter,5,1,0.2
2024,672386,batter,4,1,0.25
2024,457759,batter,3,0,0.0
2024,669394,batter,4,3,0.75
2024,650559,batter,4,1,0.25
2024,624503,batter,4,1,0.25
2024,605137,batter,4,1,0.25
2024,656945,pitcher,0,2,2.0
2024,676534,pitcher,0,2,2.0
2024,641313,batter,4,1,0.25
2024,663743,batter,3,1,0.3333333333333333
2024,665862,batter,4,2,0.5
2024,682610,pitcher,1,4,4.0
2024,640462,pitcher,0,0,0.0
2024,660821,batter,4,1,0.25
2024,677053,pitcher,0,2,2.0
2024,672640,batter,4,1,0.25
2024,656896,batter,0,0,0.0
2024,669016,batter,4,2,0.5
2024,621237,pitcher,0,1,1.0
2024,624641,batter,4,2,0.5
2024,665019,batter,3,0,0.0
2024,689147,pitcher,0,1,1.0
2024,592206,batter,4,2,0.5
2024,664761,batter,2,0,0.0
2024,665506,batter,1,1,1.0
2024,681082,batter,3,1,0.3333333333333333
2024,593160,batter,1,0,0.0
2024,665561,batter,1,0,0.0
2024,621381,pitcher,0,1,1.0
2024,596117,batter,2,0,0.0
2024,605400,pitcher,1,9,9.0
2024,679032,batter,2,1,0.5
2024,607208,batter,4,1,0.25
2024,647304,batter,4,1,0.25
2024,605130,pitcher,0,2,2.0
2024,665926,batter,4,0,0.0
2024,678877,batter,3,1,0.3333333333333333
2024,672356,batter,4,1,0.25
2024,671289,batter,4,2,0.5
2024,666310,batter,4,1,0.25
2024,681807,batter,2,2,1.0
2024,671922,pitcher,0,1,1.0
2024,656529,pitcher,0,1,1.0
2024,608070,batter,5,1,0.2
2024,680757,batter,5,1,0.2
2024,683769,pitcher,0,3,3.0
2024,676440,pitcher,1,3,3.0
2024,666142,pitcher,1,6,6.0
2024,623433,pitcher,0,1,1.0
2024,592669,batter,3,1,0.3333333333333333
2024,521692,batter,4,2,0.5
2024,679845,batter,3,1,0.3333333333333333
2024,669004,batter,3,2,0.6666666666666666
2024,672578,pitcher,0,1,1.0
2024,686681,batter,3,0,0.0
2024,686469,batter,4,2,0.5
2024,664728,batter,3,1,0.3333333333333333
2024,519293,pitcher,0,0,0.0
2024,672580,batter,4,1,0.25
2024,672582,pitcher,0,2,2.0
2024,677951,batter,4,0,0.0
2024,664285,pitcher,1,5,5.0
2024,669450,batter,0,0,0.0
2024,663550,batter,1,1,1.0
2024,572138,batter,2,0,0.0
2024,643289,batter,5,0,0.0
2024,623352,pitcher,0,2,2.0
2024,623352,batter,0,0,0.0
2024,608324,batter,5,0,0.0
2024,676694,batter,3,1,0.3333333333333333
2024,663967,batter,3,1,0.3333333333333333
2024,661527,pitcher,0,1,1.0
2024,514888,batter,3,2,0.6666666666666666
2024,665161,batter,3,1,0.3333333333333333
2024,519151,pitcher,0,1,1.0
2024,519151,batter,0,0,0.0
2024,605463,pitcher,0,1,1.0
2024,676801,batter,2,2,1.0
2024,673237,batter,5,1,0.2
2024,670541,batter,4,1,0.25
2024,518617,pitcher,0,1,1.0
2024,621438,batter,3,1,0.3333333333333333
2024,682626,batter,5,1,0.2
2024,643446,batter,0,0,0.0
2024,668901,batter,4,1,0.25
2024,686654,pitcher,0,1,1.0
2024,578428,batter,4,1,0.25
2024,502110,batter,3,2,0.6666666666666666
2024,624413,batter,4,1,0.25
2024,596019,batter,5,2,0.4
2024,664056,batter,4,1,0.25
2024,607043,batter,5,0,0.0
2024,664849,pitcher,0,2,2.0
2024,657585,pitcher,0,0,0.0
2024,656731,pitcher,1,6,6.0
2024,671732,batter,1,1,1.0
2024,669137,batter,3,0,0.0
2024,667670,batter,3,1,0.3333333333333333
2024,680869,batter,3,3,1.0
2024,680474,batter,2,2,1.0
2024,674370,pitcher,0,2,2.0
2024,691016,batter,2,0,0.0
2024,609280,batter,4,0,0.0
2024,663687,pitcher,1,3,3.0
2024,663662,batter,3,1,0.3333333333333333
2024,669127,batter,3,1,0.3333333333333333
2024,668709,batter,4,1,0.25
2024,645444,batter,3,0,0.0
2024,664983,batter,3,1,0.3333333333333333
2024,656464,pitcher,0,2,2.0
2024,545341,batter,3,1,0.3333333333333333
2024,606466,batter,4,0,0.0
2024,677942,batter,4,1,0.25
2024,623149,pitcher,0,1,1.0
2024,621028,batter,4,0,0.0
2024,553993,batter,4,2,0.5
2024,682998,batter,1,0,0.0
2024,668678,pitcher,1,7,7.0
2024,666971,batter,5,0,0.0
2024,572233,batter,3,0,0.0
2024,673513,pitcher,0,2,2.0
2024,650633,pitcher,1,6,6.0
2024,595777,batter,4,2,0.5
2024,456781,batter,4,0,0.0
2024,701538,batter,5,0,0.0
2024,660853,pitcher,0,1,1.0
2024,444482,batter,1,0,0.0
2024,592518,batter,5,1,0.2
2024,642180,batter,2,1,0.5
2024,664954,batter,5,1,0.2
2024,669369,batter,4,1,0.25
2024,656354,pitcher,0,2,2.0
2024,630105,batter,5,1,0.2
2024,673490,batter,4,0,0.0
2024,650333,batter,5,1,0.2
2024,663853,batter,0,0,0.0
2024,657136,batter,4,1,0.25
2024,677161,pitcher,0,2,2.0
2024,641933,batter,4,3,0.75
2024,677800,batter,4,2,0.5
2024,690544,pitcher,0,2,2.0
2024,642086,pitcher,0,0,0.0
2024,642086,batter,3,2,0.6666666666666666
2024,624512,batter,0,0,0.0
2024,646240,batter,4,2,0.5
2024,680776,batter,3,1,0.3333333333333333
2024,665839,batter,3,0,0.0
2024,678882,batter,3,0,0.0
2024,807799,batter,3,0,0.0
2024,656557,pitcher,1,4,4.0
2024,682928,batter,3,0,0.0
2024,683083,batter,1,0,0.0
2024,623912,batter,5,1,0.2
2024,608385,batter,5,1,0.2
2024,640451,pitcher,0,1,1.0
2024,608841,batter,4,0,0.0
2024,640448,pitcher,0,2,2.0
2024,669222,batter,4,2,0.5
2024,696285,batter,4,0,0.0
2024,663623,pitcher,1,5,5.0
2024,571882,pitcher,0,3,3.0
2024,660688,batter,4,0,0.0
2024,657041,batter,4,0,0.0
2024,671277,batter,4,0,0.0
2024,670764,batter,3,2,0.6666666666666666
2024,542888,pitcher,0,0,0.0
2024,642350,batter,3,2,0.6666666666666666
2024,670623,batter,3,0,0.0
2024,666163,batter,3,1,0.3333333333333333
2024,664040,batter,3,1,0.3333333333333333
2024,680700,batter,2,2,1.0
2024,668227,batter,3,0,0.0
2024,650644,pitcher,1,2,2.0
2024,687330,pitcher,0,1,1.0
2024,670955,pitcher,0,1,1.0
2024,666139,batter,4,2,0.5
2024,650490,batter,4,1,0.25
2024,694973,pitcher,1,9,9.0
2024,518735,batter,4,0,0.0
2024,668804,batter,5,1,0.2
2024,665833,batter,1,1,1.0
2024,642133,batter,1,0,0.0
2024,658668,batter,3,1,0.3333333333333333
2024,656582,batter,2,0,0.0
2024,663647,batter,4,2,0.5
2024,669707,batter,3,0,0.0
2024,457705,batter,4,2,0.5
2024,670059,pitcher,0,1,1.0
2024,693312,pitcher,0,0,0.0
2024,669387,pitcher,0,0,0.0
2024,572191,batter,3,1,0.3333333333333333
2024,669261,batter,1,1,1.0
2024,693304,batter,4,1,0.25
2024,547973,pitcher,0,2,2.0
2024,594807,batter,4,1,0.25
2024,572955,pitcher,0,2,2.0
2024,663897,batter,0,0,0.0
2024,518595,batter,4,2,0.5
2024,621566,batter,4,3,0.75
2024,669221,batter,1,1,1.0
2024,645277,batter,3,0,0.0
2024,628452,pitcher,0,2,2.0
2024,608331,pitcher,1,4,4.0
2024,663586,batter,3,1,0.3333333333333333
2024,641729,pitcher,0,1,1.0
2024,606115,batter,3,0,0.0
2024,657088,batter,3,2,0.6666666666666666
2024,672284,batter,3,0,0.0
2024,542303,batter,4,2,0.5
2024,678226,pitcher,0,1,1.0
2024,621512,batter,3,1,0.3333333333333333
2024,666624,batter,3,2,0.6666666666666666
2024,687863,pitcher,0,0,0.0
2024,593576,pitcher,0,2,2.0
2024,664023,batter,2,0,0.0
2024,683737,batter,4,0,0.0
2024,691718,batter,3,2,0.6666666666666666
2024,665804,batter,0,0,0.0
2024,670156,batter,1,0,0.0
2024,673548,batter,3,1,0.3333333333333333
2024,641355,batter,4,1,0.25
2024,623520,batter,0,0,0.0
2024,621020,batter,3,0,0.0
2024,681432,pitcher,0,1,1.0
2024,663538,batter,5,2,0.4
2024,657006,pitcher,1,5,5.0
2024,687401,batter,0,0,0.0
2024,694192,batter,4,0,0.0
2024,592885,batter,4,1,0.25
2024,668964,pitcher,1,6,6.0
2024,641343,batter,0,0,0.0
2024,686217,batter,4,1,0.25
2024,606303,pitcher,0,0,0.0
2024,672012,batter,1,1,1.0
2024,655316,batter,3,0,0.0
2024,663368,batter,3,0,0.0
2024,661388,batter,4,0,0.0
2024,663542,pitcher,0,2,2.0
2024,668930,batter,5,2,0.4
2024,660600,pitcher,0,1,1.0
2024,642715,batter,4,1,0.25
2024,656555,batter,4,2,0.5
2024,669257,batter,6,0,0.0
2024,621035,batter,1,0,0.0
2024,543339,pitcher,0,1,1.0
2024,607192,pitcher,1,1,1.0
2024,681911,pitcher,0,0,0.0
2024,642232,pitcher,0,0,0.0
2024,571771,batter,4,1,0.25
2024,607455,pitcher,0,2,2.0
2024,518792,batter,5,0,0.0
2024,518692,batter,4,0,0.0
2024,670990,pitcher,0,1,1.0
2024,660271,batter,4,2,0.5
2024,624415,batter,2,0,0.0
2024,656848,pitcher,0,2,2.0
2024,606192,batter,6,2,0.3333333333333333
2024,681624,batter,4,2,0.5
2024,666158,batter,6,0,0.0
2024,623465,pitcher,0,1,1.0
2024,500743,batter,5,1,0.2
2024,595014,pitcher,0,1,1.0
2024,624424,batter,1,0,0.0
2024,671218,batter,4,0,0.0
2024,624585,batter,5,0,0.0
2024,666149,batter,0,0,0.0
2024,678495,pitcher,0,0,0.0
2024,681584,batter,1,0,0.0
2024,605113,batter,4,1,0.25
2024,676254,pitcher,0,3,3.0
2024,672275,batter,6,2,0.3333333333333333
2024,656305,batter,5,1,0.2
2024,675921,pitcher,0,0,0.0
2024,689172,batter,6,2,0.3333333333333333
2024,663546,pitcher,0,1,1.0
2024,664774,batter,5,2,0.4
2024,666808,pitcher,0,3,3.0
2024,573124,pitcher,0,0,0.0
2024,682641,batter,6,0,0.0
2024,596103,batter,2,1,0.5
2024,669062,pitcher,1,1,1.0
2024,641680,batter,4,1,0.25
2024,694671,batter,4,1,0.25
2024,665750,batter,1,0,0.0
2024,641540,pitcher,0,1,1.0
2024,663993,batter,4,0,0.0
2024,608369,batter,2,0,0.0
2024,543760,batter,5,1,0.2
2024,608671,batter,0,0,0.0
2024,669701,batter,4,0,0.0
2024,547179,pitcher,1,3,3.0
2024,666969,batter,5,1,0.2
2024,656271,pitcher,0,0,0.0
2024,543257,batter,3,0,0.0
2024,656537,batter,2,0,0.0
2024,502085,pitcher,0,0,0.0
2024,673995,batter,2,1,0.5
2024,700249,pitcher,1,3,3.0
2024,683002,batter,5,1,0.2
2024,623993,batter,3,0,0.0
2024,663624,batter,2,0,0.0
2024,668939,batter,2,1,0.5
2024,657097,pitcher,0,0,0.0
2024,677008,batter,1,0,0.0
2024,676059,batter,4,1,0.25
2024,672335,pitcher,0,0,0.0
2024,602104,batter,4,0,0.0
2024,666974,pitcher,0,1,1.0
2024,518886,pitcher,0,0,0.0
2024,681297,batter,4,1,0.25
2024,641329,pitcher,0,1,1.0
2024,656811,batter,2,0,0.0
2024,656775,batter,3,0,0.0
2024,669234,batter,3,1,0.3333333333333333
2024,656716,batter,4,0,0.0
2024,681857,pitcher,1,9,9.0
2024,689225,pitcher,0,0,0.0
2024,682985,batter,4,2,0.5
2024,663947,pitcher,0,0,0.0
2024,570482,batter,3,0,0.0
2024,592192,batter,4,0,0.0
2024,671345,pitcher,0,1,1.0
2024,668670,batter,3,1,0.3333333333333333
2024,663837,batter,5,3,0.6
2024,676684,pitcher,0,1,1.0
2024,690993,batter,5,1,0.2
2024,672761,batter,5,0,0.0
2024,650859,batter,5,0,0.0
2024,666160,batter,4,4,1.0
2024,687263,batter,4,1,0.25
2024,668968,pitcher,0,2,2.0
2024,641645,batter,0,0,0.0
2024,621493,batter,4,1,0.25
2024,593934,batter,4,2,0.5
2024,690829,pitcher,0,1,1.0
2024,656288,pitcher,1,4,4.0
2024,666176,batter,3,1,0.3333333333333333
2024,694384,batter,4,0,0.0
2024,641432,batter,2,0,0.0
2024,608032,pitcher,0,0,0.0
2024,607680,batter,2,0,0.0
2024,608334,pitcher,0,1,1.0
2024,681351,batter,4,2,0.5
2024,668885,batter,4,2,0.5
2024,660896,pitcher,0,2,2.0
2024,595345,pitcher,0,1,1.0
2024,650489,batter,5,4,0.8
2024,680777,batter,4,1,0.25
2024,643377,pitcher,0,3,3.0
2024,621043,batter,4,0,0.0
2024,641154,pitcher,1,9,9.0
2024,669304,batter,4,1,0.25
2024,596146,batter,4,3,0.75
2024,663616,batter,3,0,0.0
2024,621439,batter,4,0,0.0
2024,467793,batter,4,1,0.25
2024,571745,batter,3,2,0.6666666666666666
2024,641487,batter,4,1,0.25
2024,668942,batter,2,1,0.5
2024,676092,pitcher,0,1,1.0
2024,663728,batter,3,2,0.6666666666666666
2024,663423,pitcher,0,1,1.0
2024,664238,batter,0,0,0.0
2024,641598,batter,4,4,1.0
2024,664034,batter,4,2,0.5
2024,642048,pitcher,0,2,2.0
2024,677594,batter,4,0,0.0
2024,682243,pitcher,1,6,6.0
2024,660825,pitcher,0,2,2.0
2024,593871,batter,3,1,0.3333333333333333
2024,670042,batter,4,2,0.5
2024,663698,batter,4,2,0.5
2024,668804,batter,4,2,0.5
2024,665833,batter,3,1,0.3333333333333333
2024,642133,batter,4,1,0.25
2024,658668,batter,3,0,0.0
2024,656582,batter,2,0,0.0
2024,669707,batter,4,3,0.75
2024,457705,batter,3,2,0.6666666666666666
2024,693312,pitcher,0,3,3.0
2024,669387,pitcher,0,1,1.0
2024,663559,pitcher,1,5,5.0
2024,572191,batter,0,0,0.0
2024,669261,batter,3,1,0.3333333333333333
2024,693304,batter,4,0,0.0
2024,547973,pitcher,0,0,0.0
2024,594807,batter,3,2,0.6666666666666666
2024,663897,batter,2,0,0.0
2024,518595,batter,1,0,0.0
2024,680885,pitcher,1,7,7.0
2024,670097,batter,1,0,0.0
2024,621566,batter,3,0,0.0
2024,669221,batter,4,2,0.5
2024,607481,pitcher,0,1,1.0
2024,645277,batter,4,0,0.0
2024,663586,batter,3,0,0.0
2024,656550,pitcher,0,4,4.0
2024,606115,batter,2,2,1.0
2024,657088,batter,0,0,0.0
2024,672284,batter,4,1,0.25
2024,542303,batter,3,2,0.6666666666666666
2024,593974,pitcher,0,0,0.0
2024,595777,batter,4,0,0.0
2024,456781,batter,4,1,0.25
2024,701538,batter,4,1,0.25
2024,669093,pitcher,0,0,0.0
2024,444482,batter,1,0,0.0
2024,670970,pitcher,0,2,2.0
2024,543309,batter,3,0,0.0
2024,592518,batter,4,0,0.0
2024,663362,pitcher,1,3,3.0
2024,663568,pitcher,0,0,0.0
2024,669369,batter,2,0,0.0
2024,630105,batter,3,2,0.6666666666666666
2024,673490,batter,3,0,0.0
2024,650333,batter,4,0,0.0
2024,663853,batter,1,1,1.0
2024,608701,batter,0,0,0.0
